"","loser_name","match_dat","winner_name","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_hand","winner_ht","winner_ioc","winner_age","winner_rank","winner_rank_points","loser_id","loser_hand","loser_ht","loser_ioc","loser_age","loser_rank","loser_rank_points","score","best_of","round","minutes","w_ace","w_df","W_First Service % ","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","L_First Service % ","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","seq","sentiment_mean.winner","sentiment_twitter.winner","sentiment_instagram.winner","sentiment_mean.loser","sentiment_twitter.loser","sentiment_instagram.loser"
"68","Anett Kontaveit",2018-05-12,"Petra Kvitova","2018-M021","Madrid","Clay",64,"PM",2018-05-06,290,201520,"L",183,"CZE",28.1642710472,10,3550,204426,"R",NA,"EST",22.3682409309,29,1535,"6-7(4) 6-3 6-3",3,"R16",134,7,7,0.574468085106383,94,54,38,26,15,9,11,7,5,0.621621621621622,111,69,38,27,15,12,17,53,0.155436668594563,0.168016194331984,0.142857142857143,NA,NA,NA
"69","Anett Kontaveit",2018-05-19,"Elina Svitolina","2018-M009","Rome","Clay",64,"P",2018-05-13,298,202494,"R",174,"UKR",23.6687200548,4,5505,204426,"R",NA,"EST",22.3874058864,26,1635,"6-4 6-3",3,"SF",74,3,2,0.685185185185185,54,37,25,11,9,3,4,3,2,0.633333333333333,60,38,23,9,10,1,5,53,0,0,0,NA,NA,NA
"70","Anett Kontaveit",2018-06-04,"Sloane Stephens","2018-520","Roland Garros","Clay",128,"G",2018-05-27,218,201585,"R",170,"USA",25.1882272416,10,4164,204426,"R",NA,"EST",22.4257357974,24,1765,"6-2 6-0",3,"R16",52,0,0,0.864864864864865,37,32,24,4,7,0,0,0,4,0.604166666666667,48,29,17,4,7,2,7,119,NA,NA,NA,NA,NA,NA
"71","Anett Kontaveit",2018-08-08,"Petra Kvitova","2018-0806","Montreal","Hard",64,"P",2018-08-05,278,201520,"L",183,"CZE",28.4134154689,8,4505,204426,"R",NA,"EST",22.6173853525,30,1477,"6-3 6-4",3,"R32",88,4,6,0.533333333333333,60,32,23,19,10,5,6,2,6,0.616438356164384,73,45,28,13,9,7,10,33,NA,NA,NA,NA,NA,NA
"72","Anett Kontaveit",2018-08-16,"Kiki Bertens","2018-M024","Cincinnati","Hard",64,"PM",2018-08-12,286,202428,"R",182,"NED",26.674880219,17,2420,204426,"R",NA,"EST",22.636550308,30,1536,"6-3 2-6 6-3",3,"R16",105,8,2,0.648648648648649,74,48,31,13,13,2,6,2,3,0.730769230769231,78,57,30,10,13,3,8,41,0.366666666666667,0.233333333333333,0.5,NA,NA,NA
"73","Anett Kontaveit",2018-09-30,"Aryna Sabalenka","2018-1075","Wuhan","Hard",64,"P",2018-09-23,300,214544,"U",NA,"BLR",20.3887748118,20,2320,204426,"R",NA,"EST",22.7515400411,27,1690,"6-3 6-3",3,"F",72,3,1,0.627450980392157,51,32,25,12,9,0,0,3,1,0.446428571428571,56,25,13,18,9,3,6,55,NA,NA,NA,NA,NA,NA
"74","Angelique Kerber",2017-01-05,"Elina Svitolina","2017-M020","Brisbane","Hard",32,"I",2017-01-01,297,202494,"R",174,"UKR",22.3080082136,14,2895,201493,"L",173,"GER",28.9582477755,1,9080,"6-4 3-6 6-3",3,"QF",117,7,1,0.666666666666667,84,56,34,16,14,3,7,1,5,0.676470588235294,102,69,38,16,14,7,12,26,0,NA,0,NA,NA,NA
"75","Angelique Kerber",2017-01-11,"Darya Kasatkina","2017-M001","Sydney","Hard",32,"I",2017-01-08,294,214082,"R",NA,"RUS",19.6769336071,26,1655,201493,"L",173,"GER",28.977412731,1,8875,"7-6(5) 6-2",3,"R16",92,2,4,0.69620253164557,79,55,38,11,10,7,10,0,6,0.5,72,36,20,17,10,5,10,22,NA,NA,NA,NA,NA,NA
"76","Angelique Kerber",2017-01-22,"Coco Vandeweghe","2017-580","Australian Open","Hard",128,"G",2017-01-15,212,201535,"R",185,"USA",25.1143052704,35,1366,201493,"L",173,"GER",28.9965776865,1,8875,"6-2 6-3",3,"R16",68,6,2,0.509433962264151,53,27,21,14,9,0,1,0,2,0.590909090909091,44,26,15,7,8,2,6,113,NA,NA,NA,0.125,0.125,NA
"77","Angelique Kerber",2017-02-15,"Darya Kasatkina","2017-1003","Doha","Hard",32,"I",2017-02-12,293,214082,"R",NA,"RUS",19.7727583847,32,1450,201493,"L",173,"GER",29.0732375086,2,7115,"6-4 0-6 6-4",3,"R16",122,2,3,0.711340206185567,97,69,43,13,13,9,13,2,5,0.693181818181818,88,61,42,10,13,3,6,20,NA,NA,NA,NA,NA,NA
"78","Angelique Kerber",2017-02-25,"Elina Svitolina","2017-0718","Dubai","Hard",64,"I",2017-02-19,299,202494,"R",174,"UKR",22.4421629021,13,3050,201493,"L",173,"GER",29.0924024641,2,7115,"6-3 7-6(3)",3,"SF",100,5,3,0.704225352112676,71,50,28,7,10,5,10,0,8,0.675324675324675,77,52,24,7,11,8,15,54,0.45,0.3,0.6,NA,NA,NA
"79","Angelique Kerber",2017-03-09,"Elena Vesnina","2017-M006","Indian Wells","Hard",128,"P",2017-03-05,286,201455,"R",176,"RUS",30.5954825462,15,2340,201493,"L",173,"GER",29.1307323751,2,7405,"6-3 6-3",3,"R16",84,3,2,0.708333333333333,72,51,31,10,9,6,8,2,2,0.761904761904762,63,48,27,3,9,5,10,81,NA,NA,NA,1.2,0.9,1.5
"80","Angelique Kerber",2017-03-23,"Venus Williams","2017-M007","Miami","Hard",128,"P",2017-03-19,297,200748,"R",185,"USA",36.7556468172,12,3485,201493,"L",173,"GER",29.1690622861,1,7515,"7-5 6-3",3,"QF",99,2,6,0.452380952380952,84,38,22,26,11,2,5,2,5,0.710144927536232,69,49,25,11,10,8,13,92,NA,NA,NA,NA,NA,NA
"81","Angelique Kerber",2017-04-08,"Anastasia Pavlyuchenkova","2017-1039","Monterrey","Hard",32,"I",2017-04-02,300,201499,"R",177,"RUS",25.7522245038,16,2196,201493,"L",173,"GER",29.2073921971,1,7340,"6-4 2-6 6-1",3,"F",115,8,8,0.628571428571429,105,66,51,13,13,8,10,3,2,0.652777777777778,72,47,34,12,12,4,7,31,NA,NA,NA,0,0,NA
"82","Angelique Kerber",2017-04-23,"Elina Svitolina","2017-W-FC-2017-WG-PO-GER-UKR-01","Fed Cup WG R1: GER vs UKR","Clay",4,"D",2017-04-21,3,202494,"R",174,"UKR",22.6091718001,13,3740,201493,"L",173,"GER",29.2594113621,1,7335,"6-4 6-2",3,"RR",80,1,1,0.656716417910448,67,44,31,9,9,4,6,0,1,0.723684210526316,76,55,31,6,9,4,9,3,0,NA,0,0.368421052631579,NA,0.368421052631579
"83","Angelique Kerber",2017-04-26,"Kristina Mladenovic","2017-1051","Stuttgart","Clay",32,"I",2017-04-23,293,201540,"R",184,"FRA",23.9452429843,19,2080,201493,"L",173,"GER",29.2648870637,2,6925,"6-2 7-5",3,"R16",96,6,2,0.671052631578947,76,51,34,14,10,6,7,3,0,0.721311475409836,61,44,26,7,10,2,6,20,NA,NA,NA,0,NA,0
"84","Angelique Kerber",2017-05-14,"Eugenie Bouchard","2017-M021","Madrid","Clay",64,"P",2017-05-07,293,202446,"R",NA,"CAN",23.1978097194,60,976,201493,"L",173,"GER",29.3032169747,2,6945,"6-3 5-0 RET",3,"R16",57,1,3,0.645833333333333,48,31,20,6,7,2,5,0,3,0.692307692307692,39,27,10,1,7,2,9,56,NA,NA,NA,-0.0888888888888889,-0.0666666666666667,-0.111111111111111
"85","Angelique Kerber",2017-05-17,"Anett Kontaveit","2017-M009","Rome","Clay",64,"I",2017-05-14,285,204426,"R",NA,"EST",21.3908281999,68,915,201493,"L",173,"GER",29.3223819302,1,7035,"6-4 6-0",3,"R32",56,6,2,0.681818181818182,44,30,22,9,8,3,4,0,1,0.716981132075472,53,38,17,7,8,3,8,40,NA,NA,NA,NA,NA,NA
"86","Angelique Kerber",2017-05-28,"Ekaterina Makarova","2017-520","Roland Garros","Clay",128,"G",2017-05-28,100,201505,"L",178,"RUS",28.9746748802,40,1265,201493,"L",173,"GER",29.3607118412,1,7035,"6-2 6-2",3,"R128",82,3,2,0.728571428571429,70,51,31,9,0,14,16,0,4,0.614035087719298,57,35,17,8,0,8,14,1,NA,NA,NA,NA,NA,NA
"87","Angelique Kerber",2017-06-29,"Johanna Konta","2017-M016","Eastbourne","Grass",64,"I",2017-06-25,261,202427,"R",NA,"GBR",26.1108829569,7,4325,201493,"L",173,"GER",29.4373716632,1,6965,"6-3 6-4",3,"QF",86,6,0,0.76271186440678,59,45,30,5,9,4,7,1,7,0.654320987654321,81,53,29,9,10,8,14,44,NA,NA,NA,NA,NA,NA
"88","Angelique Kerber",2017-07-09,"Garbine Muguruza","2017-540","Wimbledon","Grass",128,"G",2017-07-02,212,202469,"R",182,"ESP",23.7344284736,15,3060,201493,"L",173,"GER",29.4565366188,1,7035,"4-6 6-4 6-4",3,"R16",138,5,1,0.640776699029126,103,66,42,20,0,7,10,2,2,0.666666666666667,99,66,44,16,0,4,8,113,NA,NA,NA,0,NA,0
"89","Angelique Kerber",2017-08-10,"Sloane Stephens","2017-0806","Toronto","Hard",64,"I",2017-08-06,291,201585,"R",170,"USA",24.3832991102,934,11,201493,"L",173,"GER",29.5523613963,3,5626,"6-2 6-2",3,"R16",58,1,0,0.769230769230769,52,40,29,7,8,3,3,0,1,0.571428571428571,42,24,16,7,8,0,4,46,NA,NA,NA,NA,NA,NA
"90","Angelique Kerber",2017-08-16,"Ekaterina Makarova","2017-M024","Cincinnati","Hard",64,"I",2017-08-13,274,201505,"L",178,"RUS",29.1854893908,39,1350,201493,"L",173,"GER",29.5715263518,3,5730,"6-4 1-6 7-6(11)",3,"R32",158,6,6,0.59504132231405,121,72,44,25,14,9,14,5,3,0.675675675675676,111,75,49,19,15,6,10,29,NA,NA,NA,NA,NA,NA
"91","Angelique Kerber",2017-08-28,"Naomi Osaka","2017-560","Us Open","Hard",128,"G",2017-08-27,131,211768,"R",NA,"JPN",19.8658453114,45,1230,201493,"L",173,"GER",29.6098562628,6,5146,"6-3 6-1",3,"R128",65,0,1,0.591836734693878,49,29,23,12,0,4,4,0,5,0.634615384615385,52,33,20,7,0,2,6,32,0,0,NA,0,0,0
"92","Angelique Kerber",2017-09-21,"Anastasia Pavlyuchenkova","2017-1056","Tokyo","Hard",32,"I",2017-09-17,298,201499,"R",177,"RUS",26.212183436,23,1945,201493,"L",173,"GER",29.6673511294,14,3156,"6-0 6-7(4) 6-4",3,"SF",128,3,9,0.647058823529412,102,66,47,12,14,4,7,1,6,0.710280373831776,107,76,44,11,14,7,14,25,NA,NA,NA,NA,NA,NA
"93","Angelique Kerber",2017-09-25,"Caroline Garcia","2017-1075","Wuhan","Hard",64,"I",2017-09-24,242,201614,"R",NA,"FRA",23.9425051335,20,2175,201493,"L",173,"GER",29.6865160849,12,3340,"3-6 6-3 6-1",3,"R64",108,7,2,0.588888888888889,90,53,35,22,13,6,8,0,5,0.633802816901408,71,45,31,12,12,3,7,4,NA,NA,NA,NA,NA,NA
"94","Angelique Kerber",2017-10-04,"Alize Cornet","2017-M015","Beijing","Hard",64,"P",2017-10-01,279,201427,"R",173,"FRA",27.6933607118,37,1382,201493,"L",173,"GER",29.7056810404,12,3236,"6-4 6-4",3,"R32",91,1,4,0.805970149253731,67,54,36,3,10,3,6,1,2,0.710144927536232,69,49,28,8,10,6,11,39,NA,NA,NA,NA,NA,NA
"95","Angelique Kerber",2017-10-17,"Monica Puig","2017-0300","Luxembourg","Hard",32,"I",2017-10-15,285,201620,"R",NA,"PUR",24.052019165,69,875,201493,"L",173,"GER",29.7440109514,11,3122,"6-3 6-4",3,"R32",87,7,0,0.647887323943662,71,46,32,16,10,8,8,3,2,0.6875,64,44,30,8,9,3,5,16,NA,NA,NA,0.307692307692308,0.307692307692308,NA
"96","Angelique Kerber",2018-01-26,"Simona Halep","2018-580","Australian Open","Hard",128,"G",2018-01-14,601,201594,"R",168,"ROU",26.302532512,1,6425,201493,"L",173,"GER",29.993155373,16,2491,"6-3 4-6 9-7",3,"SF",140,6,3,0.67741935483871,93,63,42,10,17,0,7,0,0,0.714285714285714,126,90,47,15,18,13,22,125,NA,NA,NA,NA,NA,NA
"97","Angelique Kerber",2018-02-16,"Caroline Wozniacki","2018-1003","Doha","Hard",64,"P",2018-02-11,297,201496,"R",177,"DEN",27.5920602327,1,7965,201493,"L",173,"GER",30.0698151951,9,3031,"7-6(4) 1-6 6-3",3,"QF",140,7,2,0.644230769230769,104,67,41,20,14,5,9,3,5,0.736842105263158,114,84,52,16,14,6,9,52,NA,NA,NA,0,NA,0
"98","Angelique Kerber",2018-02-22,"Elina Svitolina","2018-0718","Dubai","Hard",32,"P",2018-02-18,299,202494,"R",174,"UKR",23.4387405886,4,5910,201493,"L",173,"GER",30.0889801506,9,3220,"6-3 6-3",3,"SF",85,4,2,0.470588235294118,68,32,23,16,9,6,9,1,7,0.64,75,48,28,6,9,8,14,26,0,NA,0,NA,NA,NA
"99","Angelique Kerber",2018-03-08,"Darya Kasatkina","2018-M006","Indian Wells","Hard",128,"PM",2018-03-04,294,214082,"R",NA,"RUS",20.8268309377,19,2300,201493,"L",173,"GER",30.1273100616,10,3055,"6-0 6-2",3,"QF",58,3,0,0.82051282051282,39,32,22,6,7,0,0,0,5,0.62962962962963,54,34,14,9,7,1,6,89,NA,NA,NA,NA,NA,NA
"100","Angelique Kerber",2018-03-22,"Sloane Stephens","2018-M007","Miami","Hard",128,"PM",2018-03-18,296,201585,"R",170,"USA",24.9965776865,12,2938,201493,"L",173,"GER",30.1656399726,10,3150,"6-1 6-2",3,"QF",61,0,0,0.615384615384615,52,32,25,11,8,1,1,0,3,0.673913043478261,46,31,16,6,7,6,10,91,0.428571428571429,NA,0.428571428571429,2,2,NA
"101","Angelique Kerber",2018-04-20,"Karolina Pliskova","2018-W-FC-2018-WG-M-GER-CZE-01","Fed Cup WG SF: GER vs CZE","Clay",4,"D",2018-04-20,2,201662,"R",184,"CZE",26.083504449,6,4730,201493,"L",173,"GER",30.2559890486,12,2971,"7-5 6-3",3,"RR",83,15,2,0.63768115942029,69,44,36,13,11,0,0,2,2,0.629032258064516,62,39,27,12,10,2,4,2,NA,NA,NA,NA,NA,NA
"102","Angelique Kerber",2018-04-22,"Petra Kvitova","2018-W-FC-2018-WG-M-GER-CZE-01","Fed Cup WG SF: GER vs CZE","Clay",4,"D",2018-04-20,4,201520,"L",183,"CZE",28.1204654346,10,3271,201493,"L",173,"GER",30.2559890486,12,2971,"6-2 6-2",3,"RR",58,7,2,0.707317073170732,41,29,23,6,8,0,1,3,5,0.566037735849057,53,30,19,6,8,1,6,4,0.325,0.65,0,NA,NA,NA
"103","Angelique Kerber",2018-04-23,"Anett Kontaveit","2018-1051","Stuttgart","Clay",32,"P",2018-04-22,287,204426,"R",NA,"EST",22.3299110198,31,1475,201493,"L",173,"GER",30.2614647502,12,2971,"6-0 2-0 RET",3,"R16",39,1,1,0.583333333333333,36,21,14,9,4,3,3,0,0,0.6,20,12,0,3,4,1,5,14,NA,NA,NA,NA,NA,NA
"104","Angelique Kerber",2018-05-18,"Elina Svitolina","2018-M009","Rome","Clay",64,"P",2018-05-13,295,202494,"R",174,"UKR",23.6687200548,4,5505,201493,"L",173,"GER",30.3189596167,12,2905,"6-4 6-4",3,"QF",86,5,1,0.722222222222222,72,52,34,9,10,4,7,5,8,0.544117647058823,68,37,24,12,10,3,8,50,0,0,NA,NA,NA,NA
"105","Angelique Kerber",2018-06-05,"Simona Halep","2018-520","Roland Garros","Clay",128,"G",2018-05-27,220,201594,"R",168,"ROU",26.6666666667,1,7270,201493,"L",173,"GER",30.3572895277,12,3040,"6-7(2) 6-3 6-2",3,"QF",134,1,4,0.680851063829787,94,64,39,16,15,8,12,2,3,0.574257425742574,101,58,34,17,14,9,17,121,0.3,0.3,NA,NA,NA,NA
"106","Angelique Kerber",2018-06-17,"Alison Riske","2018-1091","Mallorca","Grass",32,"I",2018-06-17,270,201590,"R",NA,"USA",27.9589322382,61,935,201493,"L",173,"GER",30.4147843943,11,3460,"5-7 6-2 6-1",3,"R32",118,3,4,0.663366336633663,101,67,41,16,14,7,11,1,6,0.604395604395604,91,55,32,13,13,7,14,1,NA,NA,NA,NA,NA,NA
"107","Angelique Kerber",2018-06-28,"Caroline Wozniacki","2018-M016","Eastbourne","Grass",64,"P",2018-06-24,299,201496,"R",177,"DEN",27.9561943874,2,6745,201493,"L",173,"GER",30.4339493498,11,3460,"2-6 7-6(4) 6-4",3,"SF",137,5,2,0.712962962962963,108,77,54,10,15,8,12,2,2,0.685393258426966,89,61,46,12,15,1,4,46,NA,NA,NA,0,0,NA
"108","Angelique Kerber",2018-08-08,"Alize Cornet","2018-0806","Montreal","Hard",64,"P",2018-08-05,281,201427,"R",173,"FRA",28.5366187543,34,1405,201493,"L",173,"GER",30.5489390828,4,5305,"6-4 6-1",3,"R32",85,2,2,0.7,60,42,27,9,9,3,5,0,3,0.666666666666667,72,48,22,12,8,9,14,36,NA,NA,NA,NA,NA,NA
"109","Angelique Kerber",2018-08-16,"Madison Keys","2018-M024","Cincinnati","Hard",64,"PM",2018-08-12,291,201619,"R",178,"USA",23.485284052,13,3127,201493,"L",173,"GER",30.5681040383,4,5255,"2-6 7-6(3) 6-4",3,"R16",118,9,1,0.708333333333333,96,68,47,18,15,5,8,1,5,0.580645161290323,93,54,40,20,15,6,8,46,NA,NA,NA,NA,NA,NA
"110","Angelique Kerber",2018-09-01,"Dominika Cibulkova","2018-560","US Open","Hard",128,"G",2018-08-26,207,201495,"R",161,"SVK",29.3086926762,35,1390,201493,"L",173,"GER",30.6064339493,4,5305,"3-6 6-3 6-3",3,"R32",133,0,1,0.747474747474748,99,74,42,13,14,10,15,4,2,0.661971830985915,71,47,28,9,13,1,7,108,NA,NA,NA,NA,NA,NA
"111","Angelique Kerber",2018-09-27,"Ashleigh Barty","2018-1075","Wuhan","Hard",64,"P",2018-09-23,291,202458,"R",NA,"AUS",22.417522245,17,2850,201493,"L",173,"GER",30.6830937714,3,5295,"7-5 6-1",3,"R16",77,3,3,0.597402597402597,77,46,29,19,10,6,7,0,6,0.46,50,23,16,11,9,3,7,46,NA,NA,NA,0.4,NA,0.4
"112","Angelique Kerber",2018-10-05,"Shuai Zhang","2018-M015","Beijing","Hard",64,"PM",2018-09-30,291,201533,"R",NA,"CHN",29.6919917864,45,1170,201493,"L",173,"GER",30.7022587269,3,5345,"6-1 2-6 6-0",3,"R16",87,5,4,0.63768115942029,69,44,31,15,11,3,5,0,4,0.571428571428571,63,36,19,11,10,5,10,51,NA,NA,NA,NA,NA,NA
"113","Angelique Kerber",2018-10-25,"Kiki Bertens","2018-0808","Singapore","Hard",8,"F",2018-10-21,295,202428,"R",182,"NED",26.8665297741,9,3710,201493,"L",173,"GER",30.7597535934,2,5375,"1-6 6-3 6-4",3,"RR",120,5,12,0.528735632183908,87,46,30,16,13,7,13,0,3,0.57,100,57,33,21,13,8,14,10,0.200757575757576,0.151515151515152,0.25,NA,NA,NA
"114","Angelique Kerber",2018-10-26,"Sloane Stephens","2018-0808","Singapore","Hard",8,"F",2018-10-21,296,201585,"R",170,"USA",25.5906913073,6,3943,201493,"L",173,"GER",30.7597535934,2,5375,"6-3 6-3",3,"RR",100,1,2,0.765432098765432,81,62,36,11,9,8,10,1,4,0.620253164556962,79,49,27,10,9,10,15,11,-0.138461538461538,-0.0769230769230769,-0.2,NA,NA,NA
"115","Angelique Kerber",NA,"Anastasia Pavlyuchenkova","2017-1081","Zhuhai","Hard",12,"I",2017-10-30,288,201499,"R",177,"RUS",26.3299110198,14,2425,201493,"L",173,"GER",29.7850787132,19,2042,"6-3 3-6 6-2",3,"RR",114,1,7,0.565217391304348,92,52,37,17,13,3,6,3,4,0.69620253164557,79,55,32,11,13,6,11,3,NA,NA,NA,NA,NA,NA
"116","Angelique Kerber",NA,"Ashleigh Barty","2017-1081","Zhuhai","Hard",12,"I",2017-10-30,286,202458,"R",NA,"AUS",21.5195071869,20,2031,201493,"L",173,"GER",29.7850787132,19,2042,"6-3 6-4",3,"RR",71,11,1,0.621621621621622,74,46,34,16,10,6,7,2,3,0.607142857142857,56,34,22,10,9,1,4,1,NA,NA,NA,NA,NA,NA
"117","Anhelina Kalinina",2018-08-29,"Sloane Stephens","2018-560","US Open","Hard",128,"G",2018-08-26,172,201585,"R",170,"USA",25.4373716632,3,5482,211843,"U",NA,"UKR",21.5496235455,134,454,"4-6 7-5 6-2",3,"R64",166,2,2,0.648648648648649,111,72,40,21,15,15,20,4,6,0.557894736842105,95,53,29,17,15,4,11,73,NA,NA,NA,NA,NA,NA
"118","Anna Blinkova",2017-01-19,"Karolina Pliskova","2017-580","Australian Open","Hard",128,"G",2017-01-15,180,201662,"R",184,"CZE",24.8240930869,5,4970,215020,"R",NA,"RUS",18.3518138261,189,292,"6-0 6-2",3,"R64",59,9,1,0.608695652173913,46,28,24,8,7,1,1,2,4,0.340425531914894,47,16,10,11,7,7,12,81,NA,NA,NA,NA,NA,NA
"119","Anna Blinkova",2018-07-05,"Kiki Bertens","2018-540","Wimbledon","Grass",128,"G",2018-07-01,182,202428,"R",182,"NED",26.559890486,20,2090,215020,"R",NA,"RUS",19.8083504449,107,603,"6-4 6-0",3,"R64",71,8,5,0.591836734693878,49,29,22,8,8,2,4,0,7,0.580645161290323,62,36,16,11,8,3,9,83,0.296153846153846,0.192307692307692,0.4,NA,NA,NA
"120","Anna Karolina Schmiedlova",2018-04-22,"Aryna Sabalenka","2018-W-FC-2018-WG-PO-BLR-SVK-01","Fed Cup WG R1: BLR vs SVK","Hard",4,"D",2018-04-20,3,214544,"U",NA,"BLR",19.961670089,47,1128,203533,"R",NA,"SVK",23.6030116359,84,748,"6-3 6-4",3,"RR",91,6,4,0.652173913043478,69,45,32,11,10,4,6,1,1,0.683333333333333,60,41,27,6,9,3,7,3,NA,NA,NA,NA,NA,NA
"121","Anna Lena Friedsam",2018-01-14,"Angelique Kerber","2018-580","Australian Open","Hard",128,"G",2018-01-14,121,201493,"L",173,"GER",29.993155373,16,2491,204431,"R",NA,"GER",23.9534565366,388,100,"6-0 6-4",3,"R128",66,0,1,0.708333333333333,48,34,23,9,8,0,2,1,5,0.589285714285714,56,33,13,11,8,10,16,21,0,0,0,NA,NA,NA
"122","Anna Zaja",2017-07-18,"Kiki Bertens","2017-1094","Gstaad","Clay",32,"I",2017-07-16,286,202428,"R",182,"NED",25.6016427105,35,1386,205723,"R",NA,"GER",26.0616016427,250,201,"6-4 6-2",3,"R16",87,7,3,0.640625,64,41,33,12,9,4,4,0,3,0.621212121212121,66,41,26,10,9,1,4,17,0.333333333333333,NA,0.333333333333333,NA,NA,NA
"123","Annika Beck",2017-01-01,"Naomi Osaka","2017-1049","Auckland","Hard",32,"I",2017-01-01,271,211768,"R",NA,"JPN",19.2142368241,48,1161,202470,"R",170,"GER",22.8774811773,51,1125,"6-2 6-4",3,"R32",94,6,3,0.488888888888889,45,22,18,13,9,2,4,0,2,0.716417910447761,67,48,27,6,9,7,12,2,0.166666666666667,0.166666666666667,NA,NA,NA,NA
"124","Annika Beck",2017-01-10,"Kiki Bertens","2017-1050","Hobart","Hard",32,"I",2017-01-08,285,202428,"R",182,"NED",25.0841889117,22,1974,202470,"R",170,"GER",22.8966461328,53,1125,"6-1 6-2",3,"R32",68,5,3,0.512820512820513,39,20,17,8,7,1,3,0,3,0.65,60,39,14,8,8,8,15,16,NA,NA,NA,NA,NA,NA
"125","Annika Beck",2017-05-24,"Kiki Bertens","2017-1068","Nurnberg","Clay",32,"I",2017-05-21,293,202428,"R",182,"NED",25.4483230664,19,2116,202470,"R",170,"GER",23.2607802875,70,835,"7-5 6-2",3,"R16",93,5,4,0.657534246575342,73,48,29,12,10,3,6,0,2,0.796875,64,51,26,3,10,5,11,24,0,NA,0,NA,NA,NA
"126","Antonia Lottner",2018-02-11,"Aryna Sabalenka","2018-W-FC-2018-WG-M-BLR-GER-01","Fed Cup WG R1: BLR vs GER","Hard",4,"D",2018-02-09,4,214544,"U",NA,"BLR",19.7700205339,63,933,204430,"R",NA,"GER",21.4948665298,149,393,"6-3 5-7 6-2",3,"RR",122,9,0,0.720930232558139,86,62,45,12,15,7,9,4,4,0.673469387755102,98,66,45,14,14,2,6,4,NA,NA,NA,NA,NA,NA
"127","Arantxa Rus",2018-02-28,"Sloane Stephens","2018-M004","Acapulco","Hard",32,"I",2018-02-25,293,201585,"R",170,"USA",24.93908282,13,2813,201551,"L",180,"NED",27.2060232717,123,499,"5-7 7-6(6) 6-0",3,"R16",144,1,2,0.591836734693878,98,58,32,25,15,4,9,1,11,0.622448979591837,98,61,37,10,15,6,13,24,NA,NA,NA,NA,NA,NA
"128","Arantxa Rus",2018-05-29,"Sloane Stephens","2018-520","Roland Garros","Clay",128,"G",2018-05-27,155,201585,"R",170,"USA",25.1882272416,10,4164,201551,"L",180,"NED",27.4551676934,106,647,"6-2 6-0",3,"R128",49,0,0,0.722222222222222,36,26,19,9,7,0,0,0,4,0.8,45,36,16,2,7,2,7,56,NA,NA,NA,NA,NA,NA
"129","Arantxa Rus",2018-07-03,"Serena Williams","2018-540","Wimbledon","Grass",128,"G",2018-07-01,151,200033,"R",175,"USA",36.7638603696,181,315,201551,"L",180,"NED",27.5509924709,105,621,"7-5 6-3",3,"R128",88,5,1,0.575342465753425,73,42,32,14,11,2,4,1,4,0.733333333333333,60,44,26,7,10,5,9,52,0.25,NA,0.25,NA,NA,NA
"130","Aryna Sabalenka",2017-02-10,"Kiki Bertens","2017-W-FC-2017-WG-M-BLR-NED-01","Fed Cup WG R1: BLR vs NED","Hard",4,"D",2017-02-10,2,202428,"R",182,"NED",25.1745379877,24,1956,214544,"U",NA,"BLR",18.7734428474,142,413,"3-6 7-6(6) 6-4",3,"RR",142,10,4,0.663265306122449,98,65,45,19,16,7,10,3,4,0.6,130,78,53,26,15,13,16,2,NA,NA,NA,NA,NA,NA
"131","Aryna Sabalenka",2017-02-20,"Kateryna Bondarenko","2017-0718","Dubai","Hard",64,"I",2017-02-19,252,201435,"R",175,"UKR",30.5379876797,79,770,214544,"U",NA,"BLR",18.7980835044,140,409,"4-6 6-4 6-3",3,"R64",100,7,6,0.575757575757576,99,57,42,16,15,5,9,2,3,0.5,76,38,18,24,14,1,6,12,NA,NA,NA,NA,NA,NA
"132","Aryna Sabalenka",2017-04-21,"Timea Bacsinszky","2017-W-FC-2017-WG-M-BLR-SUI-01","Fed Cup WG SF: BLR vs SUI","Hard",4,"D",2017-04-21,2,201490,"R",NA,"SUI",27.871321013,22,1913,214544,"U",NA,"BLR",18.9650924025,125,465,"6-4 7-5",3,"RR",102,2,1,0.692307692307692,65,45,30,9,11,1,4,4,4,0.435897435897436,78,34,26,15,11,3,8,2,NA,NA,NA,NA,NA,NA
"133","Aryna Sabalenka",2017-07-06,"Carina Witthoeft","2017-540","Wimbledon","Grass",128,"G",2017-07-02,186,202489,"R",NA,"GER",22.3764544832,65,972,214544,"U",NA,"BLR",19.1622176591,136,410,"7-6(5) 3-6 6-3",3,"R64",113,3,7,0.666666666666667,96,64,42,17,0,1,5,6,5,0.62,100,62,46,15,0,5,9,87,NA,NA,NA,NA,NA,NA
