"","loser_name","match_dat","winner_name","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_hand","winner_ht","winner_ioc","winner_age","winner_rank","winner_rank_points","loser_id","loser_hand","loser_ht","loser_ioc","loser_age","loser_rank","loser_rank_points","score","best_of","round","minutes","w_ace","w_df","W_First Service % ","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","L_First Service % ","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","seq","sentiment_mean.winner","sentiment_twitter.winner","sentiment_instagram.winner","sentiment_mean.loser","sentiment_twitter.loser","sentiment_instagram.loser"
"392","John Millman",2018-06-17,"Novak Djokovic","2018-0311","London","Grass",32,"A",2018-06-17,271,104925,"R",188,"SRB",31.0746064339,22,1665,105357,"R",183,"AUS",29.0102669405,63,901,"6-2 6-1",3,"R32",65,4,2,0.764705882352941,34,26,24,4,7,0,0,2,3,0.602941176470588,68,41,23,10,8,8,13,2,0.2734375,0,0.546875,NA,NA,NA
"393","John Millman",2018-07-25,"Dominic Thiem","2018-0414","Hamburg","Clay",32,"A",2018-07-22,293,106233,"R",185,"AUT",24.8843258042,8,3665,105357,"R",183,"AUS",29.106091718,50,966,"6-2 6-2",3,"R16",72,2,2,0.568627450980392,51,29,26,10,8,3,3,3,4,0.641509433962264,53,34,20,8,8,7,11,24,0.230769230769231,NA,0.230769230769231,NA,NA,NA
"394","John Millman",2018-09-05,"Novak Djokovic","2018-560","Us Open","Hard",128,"G",2018-08-26,223,104925,"R",188,"SRB",31.266255989,6,4445,105357,"R",183,"AUS",29.2019164956,55,963,"6-3 6-4 6-4",5,"QF",169,1,4,0.662790697674419,86,57,42,19,15,1,2,3,4,0.68695652173913,115,79,51,15,14,16,20,124,0.333333333333333,0.333333333333333,NA,NA,NA,NA
"395","Jordan Thompson",2017-01-04,"Kei Nishikori","2017-M020","Brisbane","Hard",32,"A",2017-01-01,295,105453,"R",178,"JPN",27.0116358658,5,4905,111442,"R",NA,"AUS",22.7049965777,79,689,"6-1 6-1",3,"QF",61,3,0,0.558823529411765,34,19,18,10,7,0,0,1,2,0.595744680851064,47,28,15,5,7,3,8,22,0.666666666666667,0.666666666666667,NA,NA,NA,NA
"396","Jordan Thompson",2017-01-19,"Dominic Thiem","2017-580","Australian Open","Hard",128,"G",2017-01-15,188,106233,"R",185,"AUT",23.370294319,8,3415,111442,"R",NA,"AUS",22.7433264887,76,699,"6-2 6-1 6-7(6) 6-4",5,"R64",163,12,4,0.584070796460177,113,66,54,27,19,4,5,5,1,0.544715447154472,123,67,40,30,18,10,17,89,0,NA,0,NA,NA,NA
"397","Jordan Thompson",2017-05-28,"John Isner","2017-520","Roland Garros","Clay",128,"G",2017-05-28,104,104545,"R",206,"USA",32.090349076,22,2020,111442,"R",NA,"AUS",23.1074606434,92,592,"6-3 4-6 7-6(5) 6-3",5,"R128",157,31,3,0.666666666666667,129,86,68,22,0,6,8,9,2,0.666666666666667,117,78,55,23,0,0,3,5,NA,NA,NA,NA,NA,NA
"398","Jordan Thompson",2018-09-13,"Dominic Thiem","2018-M-DC-2018-WG-PO-AUT-AUS-01","Davis Cup WG PO: AUT vs AUS","Clay",4,"D",2018-09-13,1,106233,"R",185,"AUT",25.0184804928,8,3665,111442,"R",NA,"AUS",24.3915126626,111,485,"6-1 6-3 6-0",5,"RR",95,1,2,0.491803278688525,61,30,26,20,11,1,1,1,0,0.714285714285714,63,45,21,6,11,4,11,1,NA,NA,NA,NA,NA,NA
"399","Joris De Loore",2018-04-05,"John Isner","2018-M-DC-2018-WG-M-USA-BEL-01","Davis Cup WG QF: USA vs BEL","Hard",4,"D",2018-04-05,1,104545,"R",206,"USA",32.9336071184,9,3125,106167,"R",NA,"BEL",24.9472963723,319,148,"6-3 6-7(4) 7-6(8) 6-4",5,"RR",194,43,6,0.67175572519084,131,88,74,24,22,1,2,14,5,0.601351351351351,148,89,66,30,21,7,10,1,0,0,NA,NA,NA,NA
"400","Jozef Kovalik",2018-04-25,"Dominic Thiem","2018-0425","Barcelona","Clay",64,"A",2018-04-22,288,106233,"R",185,"AUT",24.6351813826,7,3755,106075,"R",NA,"SVK",25.4647501711,146,387,"7-6(5) 6-2",3,"R16",103,4,5,0.47887323943662,71,34,20,22,10,5,8,1,1,0.628571428571429,70,44,26,10,10,7,12,35,0.583333333333333,NA,0.583333333333333,NA,NA,NA
"401","Juan Martin Del Potro",2017-03-01,"Novak Djokovic","2017-M004","Acapulco","Hard",32,"A",2017-02-26,293,104925,"R",188,"SRB",29.7713894593,2,9735,105223,"R",198,"ARG",28.4298425736,32,1110,"4-6 6-4 6-4",3,"R16",158,7,1,0.634408602150538,93,59,39,17,15,6,10,3,3,0.623529411764706,85,53,36,13,15,2,7,24,0,NA,0,NA,NA,NA
"402","Juan Martin Del Potro",2017-03-08,"Novak Djokovic","2017-M006","Indian Wells Masters","Hard",128,"M",2017-03-05,270,104925,"R",188,"SRB",29.7905544148,2,9825,105223,"R",198,"ARG",28.4490075291,35,1155,"7-5 4-6 6-1",3,"R32",137,4,1,0.64367816091954,87,56,41,18,15,1,4,13,3,0.681318681318681,91,62,41,10,14,8,13,65,0.171428571428571,0.171428571428571,NA,NA,NA,NA
"403","Juan Martin Del Potro",2017-03-22,"Roger Federer","2017-M007","Miami Masters","Hard",128,"M",2017-03-19,281,103819,"R",185,"SUI",35.613963039,6,4305,105223,"R",198,"ARG",28.4873374401,34,1175,"6-3 6-4",3,"R32",82,7,0,0.583333333333333,60,35,29,15,10,5,5,6,2,0.661290322580645,62,41,27,9,9,5,7,76,NA,NA,NA,NA,NA,NA
"404","Juan Martin Del Potro",2017-05-19,"Novak Djokovic","2017-M009","Rome","Clay",64,"M",2017-05-14,294,104925,"R",188,"SRB",29.9822039699,2,6845,105223,"R",198,"ARG",28.6406570842,34,1125,"6-1 6-4",3,"QF",NA,4,1,0.639344262295082,61,39,27,13,9,4,5,4,1,0.760869565217391,46,35,22,4,8,1,5,49,NA,NA,NA,NA,NA,NA
"405","Juan Martin Del Potro",2017-08-02,"Kei Nishikori","2017-M035","Washington","Hard",64,"A",2017-07-30,286,105453,"R",178,"JPN",27.5865845311,9,3140,105223,"R",198,"ARG",28.8514715948,32,1280,"6-4 7-5",3,"R16",109,4,4,0.559322033898305,59,33,29,15,11,3,4,7,2,0.551282051282051,78,43,29,18,11,7,10,33,NA,NA,NA,NA,NA,NA
"406","Juan Martin Del Potro",2017-09-08,"Rafael Nadal","2017-560","Us Open","Hard",128,"G",2017-08-27,224,104745,"L",185,"ESP",31.2361396304,1,7645,105223,"R",198,"ARG",28.9281314168,28,1460,"4-6 6-0 6-3 6-2",5,"SF",150,5,2,0.722222222222222,90,65,50,18,0,1,2,7,4,0.663157894736842,95,63,45,9,0,7,13,125,NA,NA,NA,NA,NA,NA
"407","Juan Martin Del Potro",2017-10-14,"Roger Federer","2017-5014","Shanghai Masters","Hard",64,"M",2017-10-08,298,103819,"R",185,"SUI",36.1697467488,2,7505,105223,"R",198,"ARG",29.0431211499,23,1865,"3-6 6-3 6-3",3,"SF",117,7,0,0.71875,64,46,40,10,13,0,1,12,1,0.666666666666667,111,74,48,19,14,7,10,53,NA,NA,NA,NA,NA,NA
"408","Juan Martin Del Potro",2017-10-28,"Roger Federer","2017-0328","Basel","Hard",32,"A",2017-10-22,300,103819,"R",185,"SUI",36.2080766598,2,8505,105223,"R",198,"ARG",29.0814510609,19,2225,"6-7(5) 6-4 6-3",3,"F",151,7,5,0.524752475247525,101,53,39,27,16,4,7,6,2,0.666666666666667,108,72,50,12,15,10,15,31,NA,NA,NA,NA,NA,NA
"409","Juan Martin Del Potro",2017-11-02,"John Isner","2017-0352","Paris Masters","Hard",64,"M",2017-10-29,296,104545,"R",206,"USA",32.5119780972,14,2505,105223,"R",198,"ARG",29.1006160164,17,2435,"6-4 6-7(5) 6-4",3,"QF",130,15,4,0.689655172413793,87,60,51,18,16,0,0,10,2,0.733333333333333,90,66,55,12,16,0,2,43,0.3,0.3,NA,NA,NA,NA
"410","Juan Martin Del Potro",2018-03-22,"John Isner","2018-M007","Miami Masters","Hard",128,"M",2018-03-18,298,104545,"R",206,"USA",32.8952772074,17,2170,105223,"R",198,"ARG",29.4839151266,6,4155,"6-1 7-6(2)",3,"SF",83,13,1,0.636363636363636,55,35,29,15,10,0,0,4,3,0.491803278688525,61,30,21,17,9,1,3,93,0.380952380952381,0.380952380952381,NA,NA,NA,NA
"411","Juan Martin Del Potro",2018-06-08,"Rafael Nadal","2018-520","Roland Garros","Clay",128,"G",2018-05-27,224,104745,"L",185,"ESP",31.9835728953,1,8770,105223,"R",198,"ARG",29.6755646817,6,4450,"6-4 6-1 6-2",5,"SF",134,0,3,0.614457831325301,83,51,37,21,0,7,7,2,1,0.753846153846154,65,49,28,8,0,4,9,125,NA,NA,NA,NA,NA,NA
"412","Juan Martin Del Potro",2018-07-11,"Rafael Nadal","2018-540","Wimbledon","Grass",128,"G",2018-07-01,223,104745,"L",185,"ESP",32.0793976728,1,8770,105223,"R",198,"ARG",29.7713894593,4,5080,"7-5 6-7(7) 4-6 6-4 6-4",5,"QF",288,3,5,0.698795180722892,166,116,86,31,28,5,7,33,7,0.634285714285714,175,111,86,29,27,6,10,124,NA,NA,NA,NA,NA,NA
"413","Juan Martin Del Potro",2018-09-09,"Novak Djokovic","2018-560","Us Open","Hard",128,"G",2018-08-26,226,104925,"R",188,"SRB",31.266255989,6,4445,105223,"R",198,"ARG",29.9247091034,3,5500,"6-3 7-6(4) 6-3",5,"F",196,1,2,0.627118644067797,118,74,50,26,17,4,6,6,1,0.640449438202247,89,57,38,16,14,3,7,127,NA,NA,NA,NA,NA,NA
"414","Jurgen Melzer",2017-01-15,"Roger Federer","2017-580","Australian Open","Hard",128,"G",2017-01-15,111,103819,"R",185,"SUI",35.4414784394,17,1980,103781,"L",183,"AUT",35.6550308008,300,164,"7-5 3-6 6-2 6-2",5,"R128",125,19,1,0.640776699029126,103,66,51,20,19,1,4,4,1,0.747747747747748,111,83,47,15,18,2,9,12,NA,NA,NA,NA,NA,NA
"415","Karen Khachanov",2017-06-23,"Roger Federer","2017-0500","Halle","Grass",32,"A",2017-06-18,299,103819,"R",185,"SUI",35.8631074606,5,4765,111575,"R",NA,"RUS",21.0787132101,38,1005,"6-4 7-6(5)",3,"SF",85,3,2,0.662337662337662,77,51,36,15,11,4,6,3,1,0.623188405797101,69,43,30,12,11,2,5,30,NA,NA,NA,NA,NA,NA
"416","Karen Khachanov",2017-07-07,"Rafael Nadal","2017-540","Wimbledon","Grass",128,"G",2017-07-02,200,104745,"L",185,"ESP",31.0828199863,2,7285,111575,"R",NA,"RUS",21.1170431211,34,1176,"6-1 6-4 7-6(3)",5,"R32",134,7,1,0.691489361702128,94,65,52,17,0,4,5,13,6,0.689320388349515,103,71,49,11,0,11,15,101,NA,NA,NA,NA,NA,NA
"417","Karen Khachanov",2017-10-04,"Rafael Nadal","2017-M015","Beijing","Hard",32,"A",2017-10-01,293,104745,"L",185,"ESP",31.3319644079,1,9465,111575,"R",NA,"RUS",21.3661875428,42,1100,"6-3 6-3",3,"R16",89,3,0,0.627118644067797,59,37,26,15,9,6,6,7,7,0.602941176470588,68,41,27,10,9,7,10,24,NA,NA,NA,NA,NA,NA
"418","Karen Khachanov",2018-03-21,"Kevin Anderson","2018-M007","Miami Masters","Hard",128,"M",2018-03-18,282,104731,"R",203,"RSA",31.8357289528,8,3235,111575,"R",NA,"RUS",21.826146475,41,1220,"4-6 6-2 6-3",3,"R32",114,8,1,0.555555555555556,72,40,33,22,14,1,2,7,2,0.55421686746988,83,46,36,16,13,1,4,77,1,NA,1,NA,NA,NA
"419","Karen Khachanov",2018-04-19,"Rafael Nadal","2018-0410","Monte Carlo Masters","Clay",64,"M",2018-04-15,293,104745,"L",185,"ESP",31.8685831622,1,8770,111575,"R",NA,"RUS",21.9028062971,38,1255,"6-3 6-2",3,"R16",79,3,1,0.622222222222222,45,28,22,11,9,0,1,1,2,0.434782608695652,46,20,10,13,8,3,7,47,NA,NA,NA,NA,NA,NA
"420","Karen Khachanov",2018-07-09,"Novak Djokovic","2018-540","Wimbledon","Grass",128,"G",2018-07-01,216,104925,"R",188,"SRB",31.112936345,21,1715,111575,"R",NA,"RUS",22.1136208077,40,1130,"6-4 6-2 6-2",5,"R16",106,2,1,0.707692307692308,65,46,36,11,13,1,3,4,1,0.595238095238095,84,50,28,13,13,7,14,117,NA,NA,NA,NA,NA,NA
"421","Karen Khachanov",2018-08-11,"Rafael Nadal","2018-0421","Canada Masters","Hard",64,"M",2018-08-05,299,104745,"L",185,"ESP",32.1752224504,1,9310,111575,"R",NA,"RUS",22.2094455852,38,1175,"7-6(3) 6-4",3,"SF",109,2,1,0.652173913043478,69,45,32,14,11,0,1,6,3,0.675675675675676,74,50,33,12,11,5,7,54,NA,NA,NA,NA,NA,NA
"422","Karen Khachanov",2018-08-16,"Marin Cilic","2018-M024","Cincinnati Masters","Hard",64,"M",2018-08-12,290,105227,"R",198,"CRO",29.8726899384,7,4085,111575,"R",NA,"RUS",22.2286105407,27,1525,"7-6(5) 3-6 6-4",3,"R16",161,4,5,0.580645161290323,93,54,47,20,15,0,1,8,5,0.594339622641509,106,63,53,20,16,6,7,45,0.166666666666667,0.166666666666667,NA,NA,NA,NA
"423","Karen Khachanov",2018-08-31,"Rafael Nadal","2018-560","Us Open","Hard",128,"G",2018-08-26,196,104745,"L",185,"ESP",32.2327173169,1,10040,111575,"R",NA,"RUS",22.2669404517,26,1525,"5-7 7-5 7-6(7) 7-6(3)",5,"R32",263,0,3,0.618055555555556,144,89,63,34,26,6,11,22,9,0.666666666666667,174,116,81,28,24,8,13,97,NA,NA,NA,NA,NA,NA
"424","Kei Nishikori",2017-01-05,"Grigor Dimitrov","2017-M020","Brisbane","Hard",32,"A",2017-01-01,300,105777,"R",188,"BUL",25.6344969199,17,2035,105453,"R",178,"JPN",27.0116358658,5,4905,"6-2 2-6 6-3",3,"F",108,7,2,0.675324675324675,77,52,41,12,13,5,7,4,0,0.710144927536232,69,49,36,9,12,2,5,27,NA,NA,NA,0.0555555555555556,0.0555555555555556,NA
"425","Kei Nishikori",2017-01-22,"Roger Federer","2017-580","Australian Open","Hard",128,"G",2017-01-15,213,103819,"R",185,"SUI",35.4414784394,17,1980,105453,"R",178,"JPN",27.0499657769,5,5010,"6-7(4) 6-4 6-1 4-6 6-3",5,"R16",203,24,6,0.675675675675676,148,100,80,23,24,7,10,5,5,0.652439024390244,164,107,73,24,24,11,18,114,NA,NA,NA,NA,NA,NA
"426","Kei Nishikori",2017-02-16,"Alexandr Dolgopolov","2017-0506","Buenos Aires","Clay",32,"A",2017-02-12,300,105238,"R",180,"UKR",28.2683093771,66,715,105453,"R",178,"JPN",27.1266255989,5,4625,"7-6(4) 6-4",3,"F",100,4,0,0.586666666666667,75,44,37,17,11,3,3,2,1,0.628205128205128,78,49,34,17,11,7,8,27,NA,NA,NA,0.414243365330322,0.237577639751553,0.590909090909091
"427","Kei Nishikori",2017-02-21,"Thomaz Bellucci","2017-6932","Rio De Janeiro","Clay",32,"A",2017-02-19,285,105064,"L",188,"BRA",29.144421629,76,676,105453,"R",178,"JPN",27.1457905544,5,4730,"6-4 6-3",3,"R32",79,3,3,0.592592592592593,54,32,25,12,9,0,1,3,0,0.625,56,35,22,11,10,3,7,16,NA,NA,NA,NA,NA,NA
"428","Kei Nishikori",2017-03-09,"Jack Sock","2017-M006","Indian Wells Masters","Hard",128,"M",2017-03-05,295,106058,"R",185,"USA",24.4462696783,18,2060,105453,"R",178,"JPN",27.1841204654,5,4730,"6-3 2-6 6-2",3,"QF",108,1,5,0.576923076923077,78,45,28,23,13,5,7,4,3,0.654320987654321,81,53,38,11,12,8,11,90,NA,NA,NA,NA,NA,NA
"429","Kei Nishikori",2017-03-23,"Fabio Fognini","2017-M007","Miami Masters","Hard",128,"M",2017-03-19,294,104926,"R",178,"ITA",29.8234086242,40,1025,105453,"R",178,"JPN",27.2224503765,4,4730,"6-4 6-2",3,"QF",67,4,1,0.610169491525424,59,36,24,11,9,4,6,1,0,0.56,50,28,14,10,9,2,7,89,NA,NA,NA,0.428571428571429,NA,0.428571428571429
"430","Kei Nishikori",2017-05-12,"Novak Djokovic","2017-M021","Madrid","Clay",64,"M",2017-05-07,294,104925,"R",188,"SRB",29.9630390144,2,7085,105453,"R",178,"JPN",27.356605065,8,3650,"W/O",3,"QF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0.363636363636364,0.363636363636364,NA,NA,NA,NA
"431","Kei Nishikori",2017-05-18,"Juan Martin Del Potro","2017-M009","Rome","Clay",64,"M",2017-05-14,287,105223,"R",198,"ARG",28.6406570842,34,1125,105453,"R",178,"JPN",27.3757700205,9,3470,"7-6(4) 6-3",3,"R16",114,8,3,0.579710144927536,69,40,33,13,11,0,2,1,1,0.578125,64,37,24,14,10,2,5,42,NA,NA,NA,NA,NA,NA
"432","Kei Nishikori",2017-05-25,"Mischa Zverev","2017-0322","Geneva","Clay",32,"A",2017-05-21,298,104999,"L",190,"GER",29.749486653,33,1165,105453,"R",178,"JPN",27.394934976,9,3560,"6-4 3-6 6-3",3,"SF",136,3,1,0.642105263157895,95,61,43,16,14,4,7,4,4,0.53125,96,51,28,28,14,4,8,25,NA,NA,NA,NA,NA,NA
"433","Kei Nishikori",2017-06-06,"Andy Murray","2017-520","Roland Garros","Clay",128,"G",2017-05-28,220,104918,"R",190,"GBR",30.0396988364,1,10370,105453,"R",178,"JPN",27.4140999316,9,3650,"2-6 6-1 7-6(0) 6-1",5,"QF",159,3,6,0.621621621621622,111,69,51,18,0,4,9,1,2,0.561797752808989,89,50,31,18,0,5,12,121,NA,NA,NA,0,0,NA
"434","Kei Nishikori",2017-06-21,"Karen Khachanov","2017-0500","Halle","Grass",32,"A",2017-06-18,291,111575,"R",NA,"RUS",21.0787132101,38,1005,105453,"R",178,"JPN",27.4715947981,9,3785,"3-2 RET",3,"R16",34,1,2,0.666666666666667,30,20,17,1,3,1,1,0,0,0.529411764705882,17,9,6,4,2,2,2,22,NA,NA,NA,NA,NA,NA
"435","Kei Nishikori",2017-07-07,"Roberto Bautista Agut","2017-540","Wimbledon","Grass",128,"G",2017-07-02,202,105138,"R",183,"ESP",29.2183436003,19,2155,105453,"R",178,"JPN",27.5099247091,9,3830,"6-4 7-6(3) 3-6 6-3",5,"R32",200,3,3,0.664383561643836,146,97,73,23,0,9,11,5,7,0.602739726027397,146,88,62,30,0,8,11,103,NA,NA,NA,NA,NA,NA
"436","Kei Nishikori",2017-08-03,"Alexander Zverev","2017-M035","Washington","Hard",64,"A",2017-07-30,298,100644,"R",198,"GER",20.2792607803,8,3150,105453,"R",178,"JPN",27.5865845311,9,3140,"6-3 6-4",3,"SF",63,4,1,0.702127659574468,47,33,31,9,10,0,0,2,2,0.574074074074074,54,31,22,11,9,1,3,45,NA,NA,NA,NA,NA,NA
"437","Kei Nishikori",2017-08-08,"Gael Monfils","2017-0421","Canada Masters","Hard",64,"M",2017-08-06,273,104792,"R",193,"FRA",30.932238193,22,1915,105453,"R",178,"JPN",27.6057494867,9,3320,"6-7(4) 7-5 7-6(6)",3,"R32",161,5,0,0.625,112,70,43,24,18,5,10,2,7,0.568965517241379,116,66,43,27,18,4,10,28,NA,NA,NA,0,0,NA
"438","Kei Nishikori",2018-02-15,"Kevin Anderson","2018-0424","New York","Hard",32,"A",2018-02-11,299,104731,"R",203,"RSA",31.7399041752,11,2620,105453,"R",178,"JPN",28.1232032854,27,1655,"6-1 3-6 7-6(4)",3,"SF",131,23,0,0.785714285714286,84,66,52,9,14,3,4,5,3,0.595505617977528,89,53,37,22,14,4,6,26,0.164952153110048,0.164952153110048,NA,0.287037037037037,0.0740740740740741,0.5
"439","Kei Nishikori",2018-02-25,"Denis Shapovalov","2018-M004","Acapulco","Hard",32,"A",2018-02-25,275,133430,"L",NA,"CAN",18.8692676249,45,1121,105453,"R",178,"JPN",28.1615331964,26,1595,"6-7(3) 6-3 6-1",3,"R32",137,11,11,0.450980392156863,102,46,36,31,14,9,10,0,4,0.5,92,46,31,23,14,4,9,6,NA,NA,NA,NA,NA,NA
"440","Kei Nishikori",2018-03-21,"Juan Martin Del Potro","2018-M007","Miami Masters","Hard",128,"M",2018-03-18,277,105223,"R",198,"ARG",29.4839151266,6,4155,105453,"R",178,"JPN",28.219028063,33,1415,"6-2 6-2",3,"R32",72,6,1,0.697674418604651,43,30,23,10,8,1,1,2,1,0.620689655172414,58,36,20,10,8,9,13,72,NA,NA,NA,NA,NA,NA
"441","Kei Nishikori",2018-04-21,"Rafael Nadal","2018-0410","Monte Carlo Masters","Clay",64,"M",2018-04-15,300,104745,"L",185,"ESP",31.8685831622,1,8770,105453,"R",178,"JPN",28.295687885,36,1280,"6-3 6-2",3,"F",93,1,3,0.703703703703704,54,38,28,9,9,1,2,1,2,0.518518518518518,54,28,15,13,8,4,8,54,NA,NA,NA,1.13095238095238,0.833333333333333,1.42857142857143
"442","Kei Nishikori",2018-04-25,"Guillermo Garcia Lopez","2018-0425","Barcelona","Clay",64,"A",2018-04-22,284,104198,"R",188,"ESP",34.8856947296,69,789,105453,"R",178,"JPN",28.3148528405,22,1835,"6-3 0-0 RET",3,"R32",46,1,0,0.619047619047619,21,13,11,6,4,0,0,2,2,0.478260869565217,46,22,14,10,5,7,9,31,NA,NA,NA,NA,NA,NA
"443","Kei Nishikori",2018-05-07,"Novak Djokovic","2018-M021","Madrid Masters","Clay",64,"M",2018-05-06,250,104925,"R",188,"SRB",30.9596167009,12,2220,105453,"R",178,"JPN",28.3531827515,20,1835,"7-5 6-4",3,"R64",119,6,5,0.63013698630137,73,46,33,13,11,5,6,1,1,0.583333333333333,84,49,34,15,11,4,7,10,0.111111111111111,0.111111111111111,NA,NA,NA,NA
"444","Kei Nishikori",2018-05-18,"Novak Djokovic","2018-M009","Rome Masters","Clay",64,"M",2018-05-13,296,104925,"R",188,"SRB",30.9787816564,18,1905,105453,"R",178,"JPN",28.372347707,24,1665,"2-6 6-1 6-3",3,"QF",141,4,3,0.67741935483871,93,63,42,12,12,5,9,2,2,0.623529411764706,85,53,31,11,12,4,10,51,0.116666666666667,0.0666666666666667,0.166666666666667,NA,NA,NA
"445","Kei Nishikori",2018-06-04,"Dominic Thiem","2018-520","Roland Garros","Clay",128,"G",2018-05-27,218,106233,"R",185,"AUT",24.7310061602,8,3355,105453,"R",178,"JPN",28.4106776181,21,1710,"6-2 6-0 5-7 6-4",5,"R16",148,9,7,0.684210526315789,95,65,55,17,0,0,1,1,1,0.617647058823529,102,63,46,16,0,5,11,119,0,NA,0,NA,NA,NA
"446","Kei Nishikori",2018-06-20,"Karen Khachanov","2018-0500","Halle","Grass",32,"A",2018-06-17,289,111575,"R",NA,"RUS",22.0752908966,36,1220,105453,"R",178,"JPN",28.4681724846,27,1530,"6-2 6-2",3,"R16",77,7,0,0.64,50,32,23,11,8,1,1,1,1,0.53125,64,34,20,14,8,7,11,20,NA,NA,NA,NA,NA,NA
"447","Kei Nishikori",2018-07-11,"Novak Djokovic","2018-540","Wimbledon","Grass",128,"G",2018-07-01,222,104925,"R",188,"SRB",31.112936345,21,1715,105453,"R",178,"JPN",28.5065023956,28,1530,"6-3 3-6 6-2 6-2",5,"QF",155,6,3,0.67032967032967,91,61,52,12,17,4,7,3,1,0.683760683760684,117,80,47,16,17,7,14,123,0.268262987012987,0.107954545454545,0.428571428571429,NA,NA,NA
"448","Kei Nishikori",2018-08-02,"Alexander Zverev","2018-M035","Washington","Hard",64,"A",2018-07-29,297,100644,"R",198,"GER",21.2758384668,3,5665,105453,"R",178,"JPN",28.5831622177,20,1800,"3-6 6-1 6-4",3,"QF",105,8,1,0.75,60,45,35,9,13,0,2,2,1,0.625,80,50,31,15,13,7,11,44,NA,NA,NA,0.0333333333333333,0.0666666666666667,0
"449","Kei Nishikori",2018-08-07,"Robin Haase","2018-0421","Canada Masters","Hard",64,"M",2018-08-05,260,104898,"R",190,"NED",31.3347022587,39,1110,105453,"R",178,"JPN",28.6023271732,22,1710,"7-5 6-1",3,"R64",76,11,2,0.588235294117647,68,40,28,16,9,4,5,3,4,0.64,50,32,20,8,10,3,8,18,NA,NA,NA,NA,NA,NA
"450","Kei Nishikori",2018-08-14,"Stanislas Wawrinka","2018-M024","Cincinnati Masters","Hard",64,"M",2018-08-12,272,104527,"R",183,"SUI",33.3771389459,151,380,105453,"R",178,"JPN",28.6214921287,23,1710,"6-4 6-4",3,"R32",89,8,2,0.596153846153846,52,31,25,13,10,0,1,1,2,0.626865671641791,67,42,27,12,10,7,10,27,NA,NA,NA,NA,NA,NA
"451","Kei Nishikori",2018-09-07,"Novak Djokovic","2018-560","Us Open","Hard",128,"G",2018-08-26,225,104925,"R",188,"SRB",31.266255989,6,4445,105453,"R",178,"JPN",28.6598220397,19,1755,"6-3 6-4 6-2",5,"SF",143,3,2,0.641025641025641,78,50,40,20,14,2,2,2,2,0.613861386138614,101,62,37,20,13,13,17,126,0.222222222222222,0.222222222222222,NA,NA,NA,NA
"452","Kei Nishikori",2018-09-20,"Matthias Bachinger","2018-0341","Metz","Hard",32,"A",2018-09-16,299,104897,"R",188,"GER",31.4606433949,166,340,105453,"R",178,"JPN",28.7173169062,12,2475,"2-6 6-4 7-5",3,"SF",130,13,1,0.651785714285714,112,73,53,17,15,7,9,5,1,0.705882352941177,85,60,43,16,15,2,4,26,NA,NA,NA,0,0,NA
"453","Kevin Anderson",2017-02-12,"Damir Dzumhur","2017-0402","Memphis","Hard",32,"A",2017-02-12,276,106000,"R",172,"BIH",24.7364818617,86,637,104731,"R",203,"RSA",30.7433264887,74,680,"6-7(6) 7-6(2) 6-4",3,"R32",156,3,3,0.692913385826772,127,88,62,24,17,5,6,21,3,0.745454545454545,110,82,62,14,17,7,9,5,NA,NA,NA,NA,NA,NA
"454","Kevin Anderson",2017-02-20,"Juan Martin Del Potro","2017-0499","Delray Beach","Hard",32,"A",2017-02-19,278,105223,"R",198,"ARG",28.4106776181,42,1020,104731,"R",203,"RSA",30.7624914442,75,680,"6-4 6-4",3,"R32",86,5,4,0.581818181818182,55,32,27,14,10,1,1,9,1,0.637931034482759,58,37,28,11,10,4,6,9,NA,NA,NA,0.5,0.5,NA
"455","Kevin Anderson",2017-03-06,"Steve Johnson","2017-M006","Indian Wells Masters","Hard",128,"M",2017-03-05,243,105449,"R",188,"USA",27.1978097194,27,1415,104731,"R",203,"RSA",30.8008213552,79,680,"6-4 3-6 7-6(4)",3,"R64",133,17,4,0.647727272727273,88,57,47,17,15,3,4,15,4,0.628865979381443,97,61,49,23,16,5,6,38,NA,NA,NA,NA,NA,NA
"456","Kevin Anderson",2017-03-20,"Kei Nishikori","2017-M007","Miami Masters","Hard",128,"M",2017-03-19,238,105453,"R",178,"JPN",27.2224503765,4,4730,104731,"R",203,"RSA",30.8391512663,74,705,"6-4 6-3",3,"R64",88,1,1,0.630434782608696,46,29,25,11,9,0,0,8,4,0.597014925373134,67,40,29,11,10,3,6,33,0.148148148148148,0.148148148148148,NA,NA,NA,NA
"457","Kevin Anderson",2017-04-09,"Fernando Verdasco","2017-0717","Houston","Clay",32,"A",2017-04-09,278,104269,"L",188,"ESP",33.401779603,31,1325,104731,"R",203,"RSA",30.8966461328,67,730,"7-6(4) 7-6(4)",3,"R32",117,3,3,0.802469135802469,81,65,48,10,12,5,6,8,7,0.6125,80,49,40,14,12,5,6,7,NA,NA,NA,NA,NA,NA
